0.01 0.01 0.007619
0.01 0.01 0.007623
0.03 0.01 0.007594
0.04 0.01 0.007528
0.04 0.01 0.007430
0.06 0.01 0.007306
0.07 0.01 0.007163
0.07 0.01 0.007007
0.09 0.01 0.006843
0.10 0.01 0.006676
0.10 0.01 0.006510
0.12 0.01 0.006346
0.12 0.01 0.006189
0.14 0.01 0.006040
0.14 0.01 0.005901
0.15 0.01 0.005773
0.17 0.01 0.005657
0.18 0.01 0.005555
0.18 0.01 0.005466
0.20 0.01 0.005393
0.21 0.01 0.005334
0.21 0.01 0.005291
0.23 0.01 0.005263
0.24 0.01 0.005251
0.24 0.01 0.005256
0.26 0.01 0.005276
0.27 0.01 0.005313
0.28 0.01 0.005365
0.29 0.01 0.005434
0.29 0.01 0.005519
0.30 0.01 0.005619
0.32 0.01 0.005736
0.33 0.01 0.005868
0.34 0.01 0.006016
0.35 0.01 0.006180
0.35 0.01 0.006359
0.36 0.01 0.006553
0.38 0.01 0.006761
0.39 0.01 0.006984
0.40 0.01 0.007222
0.41 0.01 0.007472
0.42 0.01 0.007736
0.42 0.01 0.008012
0.43 0.01 0.008300
0.45 0.01 0.008599
0.46 0.01 0.008908
0.47 0.01 0.009226
0.48 0.01 0.009552
0.48 0.01 0.009885
0.49 0.01 0.010223
0.51 0.01 0.010566
0.52 0.01 0.010911
0.53 0.01 0.011257
0.54 0.01 0.011602
0.55 0.01 0.011946
0.56 0.01 0.012286
0.57 0.01 0.012620
0.58 0.01 0.012947
0.58 0.01 0.013265
0.59 0.01 0.013572
0.60 0.01 0.013866
0.61 0.01 0.014147
0.62 0.01 0.014411
0.64 0.01 0.014658
0.65 0.01 0.014885
0.66 0.01 0.015093
0.67 0.01 0.015278
0.68 0.01 0.015441
0.69 0.01 0.015580
0.70 0.01 0.015694
0.70 0.01 0.015784
0.71 0.01 0.015847
0.72 0.01 0.015885
0.73 0.01 0.015897
0.74 0.01 0.015884
0.76 0.01 0.015845
0.77 0.01 0.015783
0.78 0.01 0.015697
0.79 0.01 0.015590
0.80 0.01 0.015462
0.81 0.01 0.015315
0.82 0.01 0.015151
0.83 0.01 0.014973
0.83 0.01 0.014782
0.84 0.01 0.014581
0.85 0.01 0.014374
0.86 0.01 0.014162
0.88 0.01 0.013949
0.89 0.01 0.013739
0.90 0.01 0.013534
0.91 0.01 0.013338
0.92 0.01 0.013156
0.93 0.01 0.012990
0.94 0.01 0.012845
0.95 0.01 0.012725
0.96 0.01 0.012633
0.96 0.01 0.012572
0.97 0.01 0.012543
0.98 0.01 0.012542
0.99 0.01 0.012560

0.01 0.01 0.007617
