0.24 0.00 -0.000623 0.000010 0.000623
0.25 0.00 -0.000644 0.000010 0.000644
0.25 0.00 -0.000664 0.000010 0.000664
0.25 0.00 -0.000684 0.000010 0.000684
0.26 0.00 -0.000704 0.000010 0.000704
0.26 0.00 -0.000724 0.000010 0.000724
0.27 0.00 -0.000744 0.000010 0.000744
0.27 0.00 -0.000764 0.000010 0.000764
0.27 0.00 -0.000784 0.000010 0.000784
0.28 0.00 -0.000804 0.000010 0.000804
0.28 0.00 -0.000824 0.000010 0.000824
0.29 0.00 -0.000844 0.000010 0.000844
0.29 0.00 -0.000863 0.000010 0.000863
0.29 0.00 -0.000883 0.000010 0.000883
0.30 0.00 -0.000902 0.000010 0.000902
0.30 0.00 -0.000921 0.000010 0.000921
0.31 0.00 -0.000941 0.000010 0.000941
0.31 0.00 -0.000959 0.000009 0.000960
0.31 0.00 -0.000978 0.000009 0.000978
0.32 0.00 -0.000997 0.000009 0.000997
0.32 0.00 -0.001015 0.000009 0.001015
0.33 0.00 -0.001034 0.000009 0.001034
0.33 0.00 -0.001052 0.000009 0.001052
0.33 0.00 -0.001070 0.000009 0.001070
0.34 0.00 -0.001087 0.000009 0.001087
0.34 0.00 -0.001105 0.000009 0.001105
0.35 0.00 -0.001122 0.000008 0.001122
0.35 0.00 -0.001138 0.000008 0.001139
0.35 0.00 -0.001155 0.000008 0.001155
0.36 0.00 -0.001171 0.000008 0.001171
0.36 0.00 -0.001187 0.000008 0.001187
0.37 0.00 -0.001203 0.000008 0.001203
0.37 0.00 -0.001218 0.000008 0.001218
0.37 0.00 -0.001234 0.000007 0.001234
0.38 0.00 -0.001248 0.000007 0.001248
0.38 0.00 -0.001263 0.000007 0.001263
0.39 0.00 -0.001277 0.000007 0.001277
0.39 0.00 -0.001290 0.000007 0.001290
0.39 0.00 -0.001304 0.000007 0.001304
0.40 0.00 -0.001317 0.000006 0.001317
0.40 0.00 -0.001329 0.000006 0.001329
0.41 0.00 -0.001341 0.000006 0.001341
0.41 0.00 -0.001353 0.000006 0.001353
0.41 0.00 -0.001364 0.000006 0.001364
0.42 0.00 -0.001375 0.000005 0.001375
0.42 0.00 -0.001386 0.000005 0.001386
0.43 0.00 -0.001396 0.000005 0.001396
0.43 0.00 -0.001405 0.000005 0.001405
0.43 0.00 -0.001414 0.000004 0.001414
0.44 0.00 -0.001423 0.000004 0.001423
0.44 0.00 -0.001431 0.000004 0.001431
0.45 0.00 -0.001438 0.000004 0.001438
0.45 0.00 -0.001445 0.000003 0.001445
0.45 0.00 -0.001452 0.000003 0.001452
0.46 0.00 -0.001458 0.000003 0.001458
0.46 0.00 -0.001463 0.000003 0.001463
0.47 0.00 -0.001468 0.000002 0.001468
0.47 0.00 -0.001473 0.000002 0.001473
0.47 0.00 -0.001476 0.000002 0.001476
0.48 0.00 -0.001480 0.000001 0.001480
0.48 0.00 -0.001482 0.000001 0.001482
0.49 0.00 -0.001485 0.000001 0.001485
0.49 0.00 -0.001486 0.000001 0.001486
0.49 0.00 -0.001487 0.000000 0.001487
0.50 0.00 -0.001487 0.000000 0.001487
0.50 0.00 -0.001487 -0.000000 0.001487
0.51 0.00 -0.001486 -0.000001 0.001486
0.51 0.00 -0.001485 -0.000001 0.001485
0.51 0.00 -0.001483 -0.000001 0.001483
0.52 0.00 -0.001480 -0.000001 0.001480
0.52 0.00 -0.001477 -0.000002 0.001477
0.53 0.00 -0.001473 -0.000002 0.001473
0.53 0.00 -0.001468 -0.000002 0.001468
0.53 0.00 -0.001463 -0.000003 0.001463
0.54 0.00 -0.001457 -0.000003 0.001457
0.54 0.00 -0.001451 -0.000003 0.001451
0.55 0.00 -0.001444 -0.000004 0.001444
0.55 0.00 -0.001437 -0.000004 0.001437
0.55 0.00 -0.001428 -0.000004 0.001428
0.56 0.00 -0.001420 -0.000005 0.001420
0.56 0.00 -0.001410 -0.000005 0.001410
0.57 0.00 -0.001400 -0.000005 0.001400
0.57 0.00 -0.001389 -0.000005 0.001389
0.57 0.00 -0.001378 -0.000006 0.001378
0.58 0.00 -0.001367 -0.000006 0.001367
0.58 0.00 -0.001354 -0.000006 0.001354
0.59 0.00 -0.001341 -0.000007 0.001341
0.59 0.00 -0.001328 -0.000007 0.001328
0.59 0.00 -0.001314 -0.000007 0.001314
0.60 0.00 -0.001299 -0.000007 0.001299
0.60 0.00 -0.001284 -0.000008 0.001284
0.61 0.00 -0.001268 -0.000008 0.001268
0.61 0.00 -0.001252 -0.000008 0.001252
0.61 0.00 -0.001235 -0.000008 0.001235
0.62 0.00 -0.001218 -0.000009 0.001218
0.62 0.00 -0.001201 -0.000009 0.001201
0.63 0.00 -0.001182 -0.000009 0.001182
0.63 0.00 -0.001164 -0.000009 0.001164
0.63 0.00 -0.001145 -0.000010 0.001145
0.64 0.00 -0.001125 -0.000010 0.001125
0.64 0.00 -0.001105 -0.000010 0.001105
0.65 0.00 -0.001085 -0.000010 0.001085
0.65 0.00 -0.001064 -0.000010 0.001065
0.65 0.00 -0.001044 -0.000011 0.001044
0.66 0.00 -0.001022 -0.000011 0.001022
0.66 0.00 -0.001001 -0.000011 0.001001
0.67 0.00 -0.000979 -0.000011 0.000979
0.67 0.00 -0.000956 -0.000011 0.000956
0.67 0.00 -0.000934 -0.000011 0.000934
0.68 0.00 -0.000911 -0.000011 0.000911
0.68 0.00 -0.000888 -0.000012 0.000888
0.69 0.00 -0.000865 -0.000012 0.000865
0.69 0.00 -0.000842 -0.000012 0.000842
0.69 0.00 -0.000818 -0.000012 0.000818
0.70 0.00 -0.000795 -0.000012 0.000795
0.70 0.00 -0.000771 -0.000012 0.000771
0.71 0.00 -0.000747 -0.000012 0.000747
0.71 0.00 -0.000724 -0.000012 0.000724
0.71 0.00 -0.000700 -0.000012 0.000700
0.72 0.00 -0.000676 -0.000012 0.000676
0.72 0.00 -0.000652 -0.000012 0.000652
0.73 0.00 -0.000628 -0.000012 0.000628
0.73 0.00 -0.000604 -0.000012 0.000605
0.73 0.00 -0.000581 -0.000012 0.000581
0.74 0.00 -0.000557 -0.000012 0.000557
0.74 0.00 -0.000534 -0.000012 0.000534
0.75 0.00 -0.000511 -0.000012 0.000511
0.75 0.00 -0.000487 -0.000011 0.000488
0.75 0.00 -0.000465 -0.000011 0.000465
0.76 0.00 -0.000442 -0.000011 0.000442
0.76 0.00 -0.000420 -0.000011 0.000420
0.77 0.00 -0.000397 -0.000011 0.000398
0.77 0.00 -0.000376 -0.000011 0.000376
0.77 0.00 -0.000354 -0.000011 0.000354
0.78 0.00 -0.000333 -0.000011 0.000333
0.78 0.00 -0.000312 -0.000010 0.000312
0.79 0.00 -0.000292 -0.000010 0.000292
0.79 0.00 -0.000272 -0.000010 0.000272
0.79 0.00 -0.000252 -0.000010 0.000252
0.80 0.00 -0.000233 -0.000009 0.000233
0.80 0.00 -0.000214 -0.000009 0.000214
0.81 0.00 -0.000196 -0.000009 0.000196
0.81 0.00 -0.000178 -0.000009 0.000179
0.81 0.00 -0.000161 -0.000008 0.000161
0.82 0.00 -0.000145 -0.000008 0.000145
0.82 0.00 -0.000129 -0.000008 0.000129
0.83 0.00 -0.000113 -0.000008 0.000113
0.83 0.00 -0.000098 -0.000007 0.000098
0.83 0.00 -0.000084 -0.000007 0.000084
0.84 0.00 -0.000070 -0.000007 0.000071
0.84 0.00 -0.000057 -0.000006 0.000058
0.85 0.00 -0.000045 -0.000006 0.000045
0.85 0.00 -0.000033 -0.000006 0.000034
0.85 0.00 -0.000022 -0.000005 0.000023
0.86 0.00 -0.000012 -0.000005 0.000013
0.86 0.00 -0.000002 -0.000005 0.000005
0.87 0.00 0.000007 -0.000004 0.000008
0.87 0.00 0.000015 -0.000004 0.000016
0.87 0.00 0.000023 -0.000004 0.000023
0.88 0.00 0.000030 -0.000003 0.000030
0.88 0.00 0.000036 -0.000003 0.000036
0.89 0.00 0.000041 -0.000003 0.000041
0.89 0.00 0.000046 -0.000002 0.000046
0.89 0.00 0.000050 -0.000002 0.000050
0.90 0.00 0.000054 -0.000002 0.000054
0.90 0.00 0.000056 -0.000001 0.000056
0.91 0.00 0.000058 -0.000001 0.000058
0.91 0.00 0.000060 -0.000001 0.000060
0.91 0.00 0.000060 -0.000000 0.000060
0.92 0.00 0.000061 0.000000 0.000061
0.92 0.00 0.000060 0.000000 0.000060
0.93 0.00 0.000059 0.000001 0.000059
0.93 0.00 0.000057 0.000001 0.000057
0.93 0.00 0.000055 0.000001 0.000055
0.94 0.00 0.000052 0.000002 0.000052
0.94 0.00 0.000049 0.000002 0.000049
0.95 0.00 0.000045 0.000002 0.000045
0.95 0.00 0.000041 0.000002 0.000041
0.95 0.00 0.000037 0.000002 0.000037
0.96 0.00 0.000032 0.000002 0.000032
0.96 0.00 0.000028 0.000002 0.000028
0.97 0.00 0.000023 0.000002 0.000023
0.97 0.00 0.000018 0.000002 0.000018
0.97 0.00 0.000014 0.000002 0.000014
0.98 0.00 0.000009 0.000002 0.000010
0.98 0.00 0.000006 0.000002 0.000006
0.99 0.00 0.000003 0.000001 0.000003
0.99 0.00 0.000001 0.000001 0.000001
0.99 0.00 -0.000000 0.000000 0.000000
1.00 0.00 -0.000000 -0.000000 0.000000
0.00 0.01 0.000001 -0.000001 0.000001
0.01 0.01 0.000003 -0.000003 0.000005
0.01 0.01 0.000008 -0.000005 0.000010
0.01 0.01 0.000015 -0.000007 0.000016
0.02 0.01 0.000022 -0.000007 0.000023
0.02 0.01 0.000030 -0.000007 0.000031
0.03 0.01 0.000038 -0.000007 0.000038
0.03 0.01 0.000045 -0.000006 0.000045
0.03 0.01 0.000050 -0.000005 0.000051
0.04 0.01 0.000055 -0.000004 0.000055
0.04 0.01 0.000058 -0.000002 0.000058
0.05 0.01 0.000059 -0.000001 0.000059
0.05 0.01 0.000058 0.000001 0.000058
0.05 0.01 0.000055 0.000003 0.000055
0.06 0.01 0.000050 0.000005 0.000050
0.06 0.01 0.000043 0.000006 0.000043
0.07 0.01 0.000034 0.000008 0.000035
0.07 0.01 0.000022 0.000010 0.000025
0.07 0.01 0.000009 0.000012 0.000015
0.08 0.01 -0.000007 0.000014 0.000015
0.08 0.01 -0.000025 0.000016 0.000029
0.09 0.01 -0.000045 0.000017 0.000048
0.09 0.01 -0.000067 0.000019 0.000069
0.09 0.01 -0.000090 0.000021 0.000093
0.10 0.01 -0.000116 0.000022 0.000119
0.10 0.01 -0.000144 0.000024 0.000146
0.11 0.01 -0.000174 0.000026 0.000176
0.11 0.01 -0.000205 0.000027 0.000207
0.11 0.01 -0.000238 0.000028 0.000240
0.12 0.01 -0.000273 0.000030 0.000275
0.12 0.01 -0.000309 0.000031 0.000311
0.13 0.01 -0.000347 0.000032 0.000349
0.13 0.01 -0.000387 0.000034 0.000388
0.13 0.01 -0.000428 0.000035 0.000429
0.14 0.01 -0.000470 0.000036 0.000471
0.14 0.01 -0.000513 0.000037 0.000515
0.15 0.01 -0.000558 0.000038 0.000560
0.15 0.01 -0.000604 0.000039 0.000605
0.15 0.01 -0.000651 0.000040 0.000653
0.16 0.01 -0.000699 0.000041 0.000701
0.16 0.01 -0.000749 0.000042 0.000750
0.17 0.01 -0.000799 0.000042 0.000800
0.17 0.01 -0.000850 0.000043 0.000851
0.17 0.01 -0.000902 0.000044 0.000903
0.18 0.01 -0.000954 0.000045 0.000955
0.18 0.01 -0.001008 0.000045 0.001009
0.19 0.01 -0.001062 0.000046 0.001063
0.19 0.01 -0.001117 0.000046 0.001118
0.19 0.01 -0.001172 0.000047 0.001173
0.20 0.01 -0.001228 0.000047 0.001229
0.20 0.01 -0.001285 0.000048 0.001286
0.21 0.01 -0.001342 0.000048 0.001343
0.21 0.01 -0.001399 0.000048 0.001400
0.21 0.01 -0.001457 0.000049 0.001458
0.22 0.01 -0.001515 0.000049 0.001516
0.22 0.01 -0.001573 0.000049 0.001574
0.23 0.01 -0.001632 0.000049 0.001633
0.23 0.01 -0.001691 0.000049 0.001692
0.23 0.01 -0.001750 0.000050 0.001751
0.24 0.01 -0.001809 0.000050 0.001810
0.24 0.01 -0.001868 0.000050 0.001869
0.25 0.01 -0.001928 0.000050 0.001928
0.25 0.01 -0.001987 0.000050 0.001988
0.25 0.01 -0.002046 0.000050 0.002047
0.26 0.01 -0.002106 0.000050 0.002106
0.26 0.01 -0.002165 0.000050 0.002166
0.27 0.01 -0.002224 0.000050 0.002225
0.27 0.01 -0.002283 0.000049 0.002284
0.27 0.01 -0.002342 0.000049 0.002343
0.28 0.01 -0.002401 0.000049 0.002401
0.28 0.01 -0.002459 0.000049 0.002459
0.29 0.01 -0.002517 0.000049 0.002518
0.29 0.01 -0.002575 0.000048 0.002575
0.29 0.01 -0.002632 0.000048 0.002633
0.30 0.01 -0.002690 0.000048 0.002690
0.30 0.01 -0.002746 0.000047 0.002747
0.31 0.01 -0.002803 0.000047 0.002803
0.31 0.01 -0.002859 0.000047 0.002859
0.31 0.01 -0.002914 0.000046 0.002914
0.32 0.01 -0.002969 0.000046 0.002969
0.32 0.01 -0.003023 0.000045 0.003023
0.33 0.01 -0.003077 0.000045 0.003077
0.33 0.01 -0.003130 0.000044 0.003130
0.33 0.01 -0.003182 0.000044 0.003183
0.34 0.01 -0.003234 0.000043 0.003234
0.34 0.01 -0.003285 0.000043 0.003286
0.35 0.01 -0.003336 0.000042 0.003336
0.35 0.01 -0.003385 0.000041 0.003385
0.35 0.01 -0.003434 0.000041 0.003434
0.36 0.01 -0.003482 0.000040 0.003482
0.36 0.01 -0.003529 0.000039 0.003529
0.37 0.01 -0.003575 0.000038 0.003575
0.37 0.01 -0.003620 0.000038 0.003620
0.37 0.01 -0.003664 0.000037 0.003665
0.38 0.01 -0.003708 0.000036 0.003708
0.38 0.01 -0.003750 0.000035 0.003750
0.39 0.01 -0.003791 0.000034 0.003791
0.39 0.01 -0.003831 0.000033 0.003831
0.39 0.01 -0.003870 0.000032 0.003871
0.40 0.01 -0.003908 0.000031 0.003908
0.40 0.01 -0.003945 0.000030 0.003945
0.41 0.01 -0.003981 0.000029 0.003981
0.41 0.01 -0.004015 0.000028 0.004015
0.41 0.01 -0.004048 0.000027 0.004048
0.42 0.01 -0.004080 0.000026 0.004080
0.42 0.01 -0.004110 0.000025 0.004110
0.43 0.01 -0.004139 0.000024 0.004139
0.43 0.01 -0.004167 0.000023 0.004167
0.43 0.01 -0.004194 0.000022 0.004194
0.44 0.01 -0.004219 0.000020 0.004219
0.44 0.01 -0.004242 0.000019 0.004242
0.45 0.01 -0.004264 0.000018 0.004264
0.45 0.01 -0.004285 0.000017 0.004285
0.45 0.01 -0.004304 0.000015 0.004304
0.46 0.01 -0.004321 0.000014 0.004321
0.46 0.01 -0.004337 0.000013 0.004337
0.47 0.01 -0.004351 0.000011 0.004351
0.47 0.01 -0.004364 0.000010 0.004364
0.47 0.01 -0.004375 0.000009 0.004375
0.48 0.01 -0.004385 0.000007 0.004385
0.48 0.01 -0.004392 0.000006 0.004392
0.49 0.01 -0.004398 0.000004 0.004398
0.49 0.01 -0.004403 0.000003 0.004403
0.49 0.01 -0.004405 0.000002 0.004405
0.50 0.01 -0.004406 0.000000 0.004406
0.50 0.01 -0.004405 -0.000001 0.004405
0.51 0.01 -0.004403 -0.000003 0.004403
0.51 0.01 -0.004398 -0.000004 0.004398
0.51 0.01 -0.004392 -0.000006 0.004392
0.52 0.01 -0.004384 -0.000007 0.004384
0.52 0.01 -0.004374 -0.000009 0.004374
0.53 0.01 -0.004363 -0.000010 0.004363
0.53 0.01 -0.004349 -0.000012 0.004349
0.53 0.01 -0.004334 -0.000014 0.004334
0.54 0.01 -0.004317 -0.000015 0.004317
0.54 0.01 -0.004298 -0.000017 0.004298
0.55 0.01 -0.004277 -0.000018 0.004277
0.55 0.01 -0.004255 -0.000020 0.004255
0.55 0.01 -0.004231 -0.000021 0.004231
0.56 0.01 -0.004205 -0.000023 0.004205
0.56 0.01 -0.004177 -0.000024 0.004177
0.57 0.01 -0.004148 -0.000025 0.004148
0.57 0.01 -0.004116 -0.000027 0.004117
0.57 0.01 -0.004084 -0.000028 0.004084
0.58 0.01 -0.004049 -0.000030 0.004049
0.58 0.01 -0.004013 -0.000031 0.004013
0.59 0.01 -0.003975 -0.000033 0.003975
0.59 0.01 -0.003935 -0.000034 0.003935
0.59 0.01 -0.003894 -0.000035 0.003894
0.60 0.01 -0.003851 -0.000037 0.003851
0.60 0.01 -0.003806 -0.000038 0.003806
0.61 0.01 -0.003760 -0.000039 0.003760
0.61 0.01 -0.003713 -0.000041 0.003713
0.61 0.01 -0.003664 -0.000042 0.003664
0.62 0.01 -0.003613 -0.000043 0.003614
0.62 0.01 -0.003561 -0.000044 0.003562
0.63 0.01 -0.003508 -0.000045 0.003509
0.63 0.01 -0.003454 -0.000046 0.003454
0.63 0.01 -0.003398 -0.000047 0.003398
0.64 0.01 -0.003341 -0.000049 0.003341
0.64 0.01 -0.003283 -0.000049 0.003283
0.65 0.01 -0.003223 -0.000050 0.003224
0.65 0.01 -0.003163 -0.000051 0.003163
0.65 0.01 -0.003101 -0.000052 0.003102
0.66 0.01 -0.003039 -0.000053 0.003039
0.66 0.01 -0.002975 -0.000054 0.002976
0.67 0.01 -0.002911 -0.000054 0.002912
0.67 0.01 -0.002846 -0.000055 0.002846
0.67 0.01 -0.002780 -0.000056 0.002781
0.68 0.01 -0.002714 -0.000056 0.002714
0.68 0.01 -0.002646 -0.000057 0.002647
0.69 0.01 -0.002579 -0.000057 0.002579
0.69 0.01 -0.002510 -0.000058 0.002511
0.69 0.01 -0.002442 -0.000058 0.002442
0.70 0.01 -0.002373 -0.000058 0.002373
0.70 0.01 -0.002303 -0.000058 0.002304
0.71 0.01 -0.002234 -0.000059 0.002235
0.71 0.01 -0.002164 -0.000059 0.002165
0.71 0.01 -0.002094 -0.000059 0.002095
0.72 0.01 -0.002024 -0.000059 0.002025
0.72 0.01 -0.001955 -0.000059 0.001955
0.73 0.01 -0.001885 -0.000059 0.001886
0.73 0.01 -0.001815 -0.000058 0.001816
0.73 0.01 -0.001746 -0.000058 0.001747
0.74 0.01 -0.001677 -0.000058 0.001678
0.74 0.01 -0.001608 -0.000058 0.001609
0.75 0.01 -0.001540 -0.000057 0.001541
0.75 0.01 -0.001472 -0.000057 0.001473
0.75 0.01 -0.001405 -0.000056 0.001406
0.76 0.01 -0.001339 -0.000056 0.001340
0.76 0.01 -0.001273 -0.000055 0.001274
0.77 0.01 -0.001208 -0.000054 0.001209
0.77 0.01 -0.001144 -0.000054 0.001145
0.77 0.01 -0.001081 -0.000053 0.001082
0.78 0.01 -0.001019 -0.000052 0.001020
0.78 0.01 -0.000958 -0.000051 0.000959
0.79 0.01 -0.000898 -0.000050 0.000899
0.79 0.01 -0.000839 -0.000049 0.000840
0.79 0.01 -0.000781 -0.000048 0.000783
0.80 0.01 -0.000725 -0.000047 0.000726
0.80 0.01 -0.000670 -0.000046 0.000672
0.81 0.01 -0.000617 -0.000044 0.000618
0.81 0.01 -0.000565 -0.000043 0.000566
0.81 0.01 -0.000514 -0.000042 0.000516
0.82 0.01 -0.000465 -0.000040 0.000467
0.82 0.01 -0.000418 -0.000039 0.000420
0.83 0.01 -0.000372 -0.000038 0.000374
0.83 0.01 -0.000328 -0.000036 0.000330
0.83 0.01 -0.000286 -0.000035 0.000288
0.84 0.01 -0.000246 -0.000033 0.000248
0.84 0.01 -0.000207 -0.000032 0.000209
0.85 0.01 -0.000170 -0.000030 0.000173
0.85 0.01 -0.000135 -0.000028 0.000138
0.85 0.01 -0.000103 -0.000027 0.000106
0.86 0.01 -0.000072 -0.000025 0.000076
0.86 0.01 -0.000043 -0.000023 0.000049
0.87 0.01 -0.000016 -0.000022 0.000027
0.87 0.01 0.000009 -0.000020 0.000022
0.87 0.01 0.000033 -0.000018 0.000037
0.88 0.01 0.000053 -0.000017 0.000056
0.88 0.01 0.000072 -0.000015 0.000074
0.89 0.01 0.000089 -0.000013 0.000090
0.89 0.01 0.000104 -0.000011 0.000105
0.89 0.01 0.000117 -0.000010 0.000118
0.90 0.01 0.000128 -0.000008 0.000128
0.90 0.01 0.000137 -0.000006 0.000137
0.91 0.01 0.000144 -0.000005 0.000144
0.91 0.01 0.000149 -0.000003 0.000149
0.91 0.01 0.000153 -0.000002 0.000153
0.92 0.01 0.000154 -0.000000 0.000154
0.92 0.01 0.000154 0.000001 0.000154
0.93 0.01 0.000152 0.000003 0.000152
0.93 0.01 0.000148 0.000004 0.000148
0.93 0.01 0.000143 0.000005 0.000143
0.94 0.01 0.000136 0.000007 0.000137
0.94 0.01 0.000129 0.000008 0.000129
0.95 0.01 0.000120 0.000009 0.000120
0.95 0.01 0.000109 0.000009 0.000110
0.95 0.01 0.000099 0.000010 0.000099
0.96 0.01 0.000087 0.000011 0.000088
0.96 0.01 0.000075 0.000011 0.000076
0.97 0.01 0.000063 0.000011 0.000064
0.97 0.01 0.000051 0.000011 0.000052
0.97 0.01 0.000039 0.000010 0.000040
0.98 0.01 0.000028 0.000009 0.000030
0.98 0.01 0.000019 0.000008 0.000020
0.99 0.01 0.000011 0.000006 0.000013
0.99 0.01 0.000005 0.000004 0.000007
0.99 0.01 0.000002 0.000002 0.000002
1.00 0.01 0.000000 -0.000000 0.000000
0.00 0.01 0.000001 -0.000003 0.000003
0.01 0.01 0.000005 -0.000008 0.000010
0.01 0.01 0.000012 -0.000012 0.000018
0.01 0.01 0.000022 -0.000015 0.000026
0.02 0.01 0.000032 -0.000017 0.000036
0.02 0.01 0.000042 -0.000017 0.000045
0.03 0.01 0.000052 -0.000015 0.000054
0.03 0.01 0.000061 -0.000013 0.000062
0.03 0.01 0.000068 -0.000011 0.000069
0.04 0.01 0.000073 -0.000007 0.000073
0.04 0.01 0.000075 -0.000004 0.000075
0.05 0.01 0.000075 0.000000 0.000075
0.05 0.01 0.000071 0.000004 0.000071
0.05 0.01 0.000065 0.000009 0.000065
0.06 0.01 0.000055 0.000013 0.000057
0.06 0.01 0.000042 0.000018 0.000045
0.07 0.01 0.000025 0.000023 0.000034
0.07 0.01 0.000005 0.000027 0.000028
0.07 0.01 -0.000018 0.000032 0.000037
0.08 0.01 -0.000045 0.000036 0.000058
0.08 0.01 -0.000075 0.000041 0.000086
0.09 0.01 -0.000109 0.000045 0.000118
0.09 0.01 -0.000146 0.000050 0.000154
0.09 0.01 -0.000185 0.000054 0.000193
0.10 0.01 -0.000229 0.000058 0.000236
0.10 0.01 -0.000275 0.000062 0.000282
0.11 0.01 -0.000324 0.000066 0.000331
0.11 0.01 -0.000376 0.000070 0.000382
0.11 0.01 -0.000431 0.000074 0.000437
0.12 0.01 -0.000488 0.000077 0.000494
0.12 0.01 -0.000548 0.000080 0.000554
0.13 0.01 -0.000611 0.000084 0.000616
0.13 0.01 -0.000676 0.000087 0.000681
0.13 0.01 -0.000743 0.000090 0.000748
0.14 0.01 -0.000813 0.000093 0.000818
0.14 0.01 -0.000884 0.000095 0.000889
0.15 0.01 -0.000958 0.000098 0.000963
0.15 0.01 -0.001034 0.000101 0.001038
0.15 0.01 -0.001111 0.000103 0.001116
0.16 0.01 -0.001190 0.000105 0.001195
0.16 0.01 -0.001271 0.000107 0.001276
0.17 0.01 -0.001354 0.000109 0.001358
0.17 0.01 -0.001437 0.000111 0.001442
0.17 0.01 -0.001523 0.000113 0.001527
0.18 0.01 -0.001609 0.000115 0.001614
0.18 0.01 -0.001697 0.000116 0.001701
0.19 0.01 -0.001786 0.000118 0.001790
0.19 0.01 -0.001876 0.000119 0.001880
0.19 0.01 -0.001968 0.000120 0.001971
0.20 0.01 -0.002060 0.000122 0.002063
0.20 0.01 -0.002152 0.000123 0.002156
0.21 0.01 -0.002246 0.000124 0.002249
0.21 0.01 -0.002340 0.000124 0.002344
0.21 0.01 -0.002435 0.000125 0.002438
0.22 0.01 -0.002531 0.000126 0.002534
0.22 0.01 -0.002627 0.000126 0.002630
0.23 0.01 -0.002723 0.000127 0.002726
0.23 0.01 -0.002820 0.000127 0.002823
0.23 0.01 -0.002917 0.000128 0.002920
0.24 0.01 -0.003014 0.000128 0.003017
0.24 0.01 -0.003111 0.000128 0.003114
0.25 0.01 -0.003209 0.000128 0.003212
0.25 0.01 -0.003307 0.000128 0.003309
0.25 0.01 -0.003404 0.000128 0.003407
0.26 0.01 -0.003502 0.000128 0.003504
0.26 0.01 -0.003599 0.000128 0.003601
0.27 0.01 -0.003696 0.000128 0.003698
0.27 0.01 -0.003793 0.000127 0.003795
0.27 0.01 -0.003890 0.000127 0.003892
0.28 0.01 -0.003986 0.000126 0.003988
0.28 0.01 -0.004082 0.000126 0.004084
0.29 0.01 -0.004178 0.000125 0.004179
0.29 0.01 -0.004273 0.000125 0.004274
0.29 0.01 -0.004367 0.000124 0.004369
0.30 0.01 -0.004461 0.000123 0.004463
0.30 0.01 -0.004554 0.000122 0.004556
0.31 0.01 -0.004647 0.000121 0.004648
0.31 0.01 -0.004738 0.000120 0.004740
