1.273148, 1352.783596
1.277778, 1338.931068
1.282407, 1326.207639
1.287037, 1314.559288
1.291667, 1303.965042
1.296296, 1294.433591
1.300926, 1285.999311
1.305556, 1278.718005
1.310185, 1272.662700
1.314815, 1267.919844
1.319444, 1264.586156
1.324074, 1262.766253
1.328704, 1262.571024
1.333333, 1264.116580
1.337963, 1267.523546
1.342593, 1272.916385
1.347222, 1280.422469
1.351852, 1290.170635
1.356481, 1302.288990
1.361111, 1316.901815
1.365741, 1334.125423
1.370370, 1354.062920
1.375000, 1376.797873
1.379630, 1402.387006
1.384259, 1430.852124
1.388889, 19371.464099
1.393519, 14543.185976
1.398148, 10112.833265
1.402778, 5285.854266
1.407407, 2033.102209
1.412037, 1927.751310
1.416667, 2976.873254
1.421296, 3294.564252
1.425926, 2730.042659
1.430556, 2082.677238
1.435185, 1886.044562
1.439815, 2039.391868
1.444444, 2200.526334
1.449074, 2206.729254
1.453704, 2126.979732
1.458333, 2080.138534
1.462963, 2099.160405
1.467593, 2141.296846
1.472222, 2162.702017
1.476852, 2157.796884
1.481481, 2144.859300
1.486111, 2137.250510
1.490741, 2133.377670
1.495370, 2125.264054
1.500000, 2108.810237
1.504630, 2085.623069
1.509259, 2058.912082
1.513889, 2030.089485
1.518519, 1998.783354
1.523148, 1964.522266
1.527778, 1927.683292
1.532407, 1889.161341
1.537037, 1849.670596
1.541667, 1809.501073
1.546296, 1768.752506
1.550926, 1727.626997
1.555556, 1686.505241
1.560185, 1645.846214
1.564815, 1606.073603
1.569444, 1567.532588
1.574074, 1530.493564
1.578704, 1495.155132
1.583333, 1461.635034
1.587963, 1429.967145
1.592593, 1400.118102
1.597222, 1372.017439
1.601852, 1345.585584
1.606481, 1320.749676
1.611111, 1297.447393
1.615741, 1275.624136
1.620370, 1255.228282
1.625000, 1236.206880
1.629630, 1218.502987
1.634259, 1202.055674
1.638889, 1186.803263
1.643519, 1172.689176
1.648148, 1159.668679
1.652778, 1147.714430
1.657407, 1136.819306
1.662037, 1126.995979
1.666667, 1118.273650
1.671296, 1110.692956
1.675926, 1104.300313
1.680556, 1099.142799
1.685185, 1095.264340
1.689815, 1092.703459
1.694444, 1091.492362
1.699074, 1091.656859
1.703704, 1093.216525
1.708333, 1096.184609
1.712963, 1100.567452
1.717593, 1106.363382
1.722222, 1113.561260
1.726852, 1122.138892
1.731481, 1132.061518
1.736111, 1143.280495
1.740741, 1155.732176
1.745370, 1169.336922
1.750000, 1183.998161
1.754630, 1199.601430
1.759259, 1216.013456
1.763889, 1233.081378
1.768519, 1250.632326
1.773148, 1268.473578
1.777778, 1286.393499
1.782407, 1304.163389
1.787037, 1321.540278
1.791667, 1338.270598
1.796296, 1354.094580
1.800926, 1368.751202
1.805556, 1381.983473
1.810185, 1393.543859
1.814815, 1403.199707
1.819444, 1410.738493
1.824074, 1415.972781
1.828704, 1418.744747
1.833333, 1418.930109
1.837963, 1416.441324
1.842593, 1411.229881
1.847222, 1403.287581
1.851852, 14040.478006
1.856481, 10611.878668
1.861111, 7450.928976
1.865741, 4002.946643
1.870370, 1658.778361
1.875000, 1532.615252
1.879630, 2219.065329
1.884259, 2386.444099
1.888889, 1928.482942
1.893519, 1410.766781
1.898148, 1211.462539
1.902778, 1260.267553
1.907407, 1315.867607
1.912037, 1263.704592
1.916667, 1153.137565
1.921296, 1068.871838
1.925926, 1034.785853
1.930556, 1021.067215
1.935185, 997.018592
1.939815, 958.960041
1.944444, 920.037616
1.949074, 889.828839
1.953704, 867.215344
1.958333, 846.455912
1.962963, 824.472744
1.967593, 802.163515
1.972222, 781.503272
1.976852, 763.143080
1.981481, 746.431413
1.986111, 730.623793
1.990741, 715.569940
1.995370, 701.491544
2.000000, 688.496631
2.004630, 676.415463
2.009259, 664.974163
2.013889, 654.008620
2.018519, 643.522829
2.023148, 633.619846
2.027778, 624.421533
2.032407, 616.036734
2.037037, 608.561422
2.041667, 602.077117
2.046296, 596.639757
2.050926, 592.272236
2.055556, 588.970612
2.060185, 586.719935
2.064815, 585.508823
2.069444, 585.335836
2.074074, 586.207894
2.078704, 588.134633
2.083333, 591.122040
2.087963, 595.167019
2.092593, 600.253678
2.097222, 606.351988
2.101852, 613.419115
2.106481, 621.402937
2.111111, 630.246442
2.115741, 639.891484
2.120370, 650.280790
2.125000, 661.357807
2.129630, 673.064696
2.134259, 685.339197
2.138889, 698.111279
2.143519, 711.300386
2.148148, 724.813848
2.152778, 738.546662
2.157407, 752.382506
2.162037, 766.195646
2.166667, 779.853314
2.171296, 793.218207
2.175926, 806.150924
2.180556, 818.512303
2.185185, 830.165734
2.189815, 840.979554
2.194444, 850.829596
2.199074, 859.601862
2.203704, 867.195203
2.208333, 873.523804
2.212963, 878.519250
2.217593, 882.131989
2.222222, 884.332082
2.226852, 885.109215
2.231481, 884.472057
2.236111, 882.447092
2.240741, 879.077094
2.245370, 874.419366
2.250000, 868.543877
2.254630, 861.531339
2.259259, 853.471255
2.263889, 844.459955
2.268519, 834.598626
2.273148, 823.991374
2.277778, 812.743359
2.282407, 800.959064
2.287037, 788.740771
2.291667, 776.187270
2.296296, 763.392832
2.300926, 750.446449
2.305556, 737.431284
2.310185, 724.424312
2.314815, 8345.231345
2.319444, 6256.132563
2.324074, 4336.767459
2.328704, 2252.923236
2.333333, 840.473327
2.337963, 767.357717
2.342593, 1185.302054
2.347222, 1291.900580
2.351852, 1023.248701
2.356481, 719.884891
2.361111, 609.259698
2.365741, 648.773387
2.370370, 692.962980
2.375000, 672.741361
2.379630, 617.700417
2.384259, 578.700400
2.388889, 570.003898
2.393519, 573.586574
2.398148, 570.912976
2.402778, 559.717990
2.407407, 547.872322
2.412037, 541.114410
2.416667, 538.763186
2.421296, 537.368054
2.425926, 535.086986
2.430556, 532.472306
2.435185, 530.726068
2.439815, 530.254848
2.444444, 530.681262
2.449074, 531.569802
2.453704, 532.838640
2.458333, 534.624978
2.462963, 536.992240
2.467593, 539.830685
2.472222, 542.961213
2.476852, 546.263621
2.481481, 549.711589
2.486111, 553.331272
2.490741, 557.153258
2.495370, 561.193702
2.500000, 565.454761
2.504630, 569.924085
2.509259, 574.568703
2.513889, 579.331267
2.518519, 584.134685
2.523148, 588.892732
2.527778, 593.520058
2.532407, 597.937415
2.537037, 602.072192
2.541667, 605.856556
2.546296, 609.225183
2.550926, 612.113514
2.555556, 614.457002
2.560185, 616.191693
2.564815, 617.256311
2.569444, 617.595520
2.574074, 617.163562
2.578704, 615.927342
2.583333, 613.868277
2.587963, 610.982652
2.592593, 607.280657
2.597222, 602.784533
2.601852, 597.526345
2.606481, 591.545870
2.611111, 584.888893
2.615741, 577.606037
2.620370, 569.752019
2.625000, 561.385118
2.629630, 552.566636
2.634259, 543.360151
2.638889, 533.830533
2.643519, 524.042750
2.648148, 514.060620
2.652778, 503.945659
2.657407, 493.756165
2.662037, 483.546621
2.666667, 473.367411
2.671296, 463.264799
2.675926, 453.281051
2.680556, 443.454622
2.685185, 433.820318
2.689815, 424.409391
2.694444, 415.249593
2.699074, 406.365203
2.703704, 397.777083
2.708333, 389.502803
2.712963, 381.556832
2.717593, 373.950808
2.722222, 366.693845
2.726852, 359.792843
2.731481, 353.252793
2.736111, 347.077035
2.740741, 341.267495
2.745370, 335.824900
2.750000, 330.748997
2.754630, 326.038781
2.759259, 321.692736
2.763889, 317.709086
2.768519, 314.086019
2.773148, 310.821871
2.777778, 5843.722377
2.782407, 4341.270603
2.787037, 2960.114994
2.791667, 1455.099726
2.796296, 435.335959
2.800926, 388.659637
2.805556, 699.322542
2.810185, 783.875512
2.814815, 595.577828
2.819444, 381.905172
2.824074, 308.268917
2.828704, 343.758637
2.833333, 382.626480
2.837963, 374.621998
2.842593, 341.241919
2.847222, 319.456080
2.851852, 319.625989
2.856481, 328.632837
2.861111, 332.981931
2.865741, 331.006798
2.870370, 328.408954
2.875000, 329.336489
2.879630, 333.266661
2.884259, 337.661079
2.888889, 341.150382
2.893519, 344.106075
2.898148, 347.371960
2.902778, 351.213409
2.907407, 355.326113
2.912037, 359.364321
2.916667, 363.240726
2.921296, 367.029053
2.925926, 370.751764
2.930556, 374.308487
2.935185, 377.552212
2.939815, 380.383216
2.944444, 382.775142
2.949074, 384.745494
2.953704, 386.321235
2.958333, 387.525491
2.962963, 388.378158
2.967593, 388.895661
2.972222, 389.086487
2.976852, 388.948260
2.981481, 388.470736
2.986111, 387.642937
2.990741, 386.459670
2.995370, 384.924408
3.000000, 383.048626
3.004630, 380.849315
3.009259, 378.346156
3.013889, 375.559084
3.018519, 372.506598
3.023148, 369.205132
3.027778, 365.669590
3.032407, 361.914865
3.037037, 357.957726
3.041667, 353.818444
3.046296, 349.521617
3.050926, 345.096038
3.055556, 340.573708
3.060185, 335.988310
3.064815, 331.373528
3.069444, 326.761555
3.074074, 322.182041
3.078704, 317.661547
3.083333, 313.223469
3.087963, 308.888246
3.092593, 304.673703
3.097222, 300.595363
3.101852, 296.666658
3.106481, 292.899046
3.111111, 289.302068
3.115741, 285.883431
3.120370, 282.649170
3.125000, 279.603901
3.129630, 276.751152
3.134259, 274.093708
3.138889, 271.633918
3.143519, 269.373885
3.148148, 267.315524
3.152778, 265.460474
3.157407, 263.809925
3.162037, 262.364377
3.166667, 261.123419
3.171296, 260.085552
3.175926, 259.248085
3.180556, 258.607101
3.185185, 258.157477
3.189815, 257.892936
3.194444, 257.806101
3.199074, 257.888544
3.203704, 258.130830
3.208333, 258.522547
3.212963, 259.052360
3.217593, 259.708069
3.222222, 260.476699
3.226852, 261.344594
3.231481, 262.297522
3.236111, 263.320762
3.240741, 3878.285629
3.245370, 2899.882525
3.250000, 2000.418812
3.254630, 1021.950682
3.259259, 360.243833
3.263889, 332.278272
3.268519, 536.618509
3.273148, 593.161422
3.277778, 471.540632
3.282407, 333.055626
3.287037, 285.497024
3.291667, 308.703337
3.296296, 333.735068
3.300926, 327.826360
3.305556, 304.985214
3.310185, 289.313820
3.314815, 287.572113
3.319444, 291.212708
3.324074, 291.443946
3.328704, 287.189609
3.333333, 282.182270
3.337963, 279.145066
3.342593, 277.757116
3.347222, 276.384344
3.351852, 274.156836
3.356481, 271.342392
3.361111, 268.519196
3.365741, 265.890091
3.370370, 263.287902
3.375000, 260.519784
3.379630, 257.562647
3.384259, 254.499264
3.388889, 251.379303
3.393519, 248.172160
3.398148, 244.816259
3.402778, 241.280007
3.407407, 237.578470
3.412037, 233.753790
3.416667, 229.852419
3.421296, 225.916153
3.425926, 221.982284
3.430556, 218.083253
3.435185, 214.243583
3.439815, 210.477887
3.444444, 206.792791
3.449074, 203.191619
3.453704, 199.678715
3.458333, 196.261419
3.462963, 192.949749
3.467593, 189.754905
3.472222, 186.687556
3.476852, 183.756387
3.481481, 180.967143
3.486111, 178.322348
3.490741, 175.821822
3.495370, 173.463820
3.500000, 171.246444
3.504630, 169.168893
3.509259, 167.232203
3.513889, 165.439375
3.518519, 163.794956
3.523148, 162.304264
3.527778, 160.972497
3.532407, 159.803959
3.537037, 158.801530
3.541667, 157.966449
3.546296, 157.298341
3.550926, 156.795416
3.555556, 156.454690
3.560185, 156.272170
3.564815, 156.242932
3.569444, 156.361130
3.574074, 156.619954
3.578704, 157.011616
3.583333, 157.527392
3.587963, 158.157759
3.592593, 158.892598
3.597222, 159.721438
3.601852, 160.633690
3.606481, 161.618828
3.611111, 162.666489
3.615741, 163.766484
3.620370, 164.908751
3.625000, 166.083265
3.629630, 167.279952
3.634259, 168.488630
3.638889, 169.698997
3.643519, 170.900660
3.648148, 172.083202
3.652778, 173.236270
3.657407, 174.349663
3.662037, 175.413426
3.666667, 176.417930
3.671296, 177.353954
3.675926, 178.212771
3.680556, 178.986244
3.685185, 179.666922
3.689815, 180.248147
3.694444, 180.724144
3.699074, 181.090099
3.703704, 2539.047345
3.708333, 1898.731458
3.712963, 1310.332473
3.717593, 670.183212
3.722222, 236.774701
3.726852, 217.111518
3.731481, 349.146762
3.736111, 384.739577
3.740741, 304.049312
3.745370, 212.346400
3.750000, 179.980426
3.754630, 193.801762
3.759259, 208.836233
3.763889, 203.718701
3.768519, 187.603681
3.773148, 176.228705
3.777778, 174.014211
3.782407, 175.393290
3.787037, 174.639147
3.791667, 171.057116
3.796296, 167.088171
3.800926, 164.513962
3.805556, 163.130208
3.810185, 161.875738
3.814815, 160.187099
3.819444, 158.241810
3.824074, 156.418622
3.828704, 154.850342
3.833333, 153.427392
3.837963, 152.022439
3.842593, 150.617917
3.847222, 149.264477
3.851852, 147.990497
3.856481, 146.771425
3.861111, 145.561990
3.865741, 144.335995
3.870370, 143.097250
3.875000, 141.866874
3.879630, 140.668513
3.884259, 139.522543
3.888889, 138.446203
3.893519, 137.453373
3.898148, 136.552581
3.902778, 135.745694
3.907407, 135.029162
3.912037, 134.397072
3.916667, 133.843969
3.921296, 133.366168
3.925926, 132.961579
3.930556, 132.628783
3.935185, 132.365970
3.939815, 132.170062
3.944444, 132.036148
3.949074, 131.957372
3.953704, 131.925320
3.958333, 131.930812
3.962963, 131.964857
3.967593, 132.019488
3.972222, 132.088258
3.976852, 132.166333
3.981481, 132.250217
3.986111, 132.337256
3.990741, 132.425079
3.995370, 132.511115
4.000000, 132.592294
4.004630, 132.664959
4.009259, 132.724955
4.013889, 132.767820
4.018519, 132.789005
4.023148, 132.784049
4.027778, 132.748683
4.032407, 132.678848
4.037037, 132.570688
4.041667, 132.420514
4.046296, 132.224805
4.050926, 131.980245
4.055556, 131.683809
4.060185, 131.332860
4.064815, 130.925253
4.069444, 130.459405
4.074074, 129.934325
4.078704, 129.349592
4.083333, 128.705306
4.087963, 128.002006
4.092593, 127.240606
4.097222, 126.422330
4.101852, 125.548684
4.106481, 124.621440
4.111111, 123.642641
4.115741, 122.614603
4.120370, 121.539917
4.125000, 120.421438
4.129630, 119.262267
4.134259, 118.065727
4.138889, 116.835335
4.143519, 115.574792
4.148148, 114.287964
4.152778, 112.978881
4.157407, 111.651732
4.162037, 110.310849
4.166667, 1769.803365
4.171296, 1318.756104
4.175926, 903.840139
4.180556, 451.893535
4.185185, 145.324115
4.189815, 130.377441
4.194444, 222.467252
4.199074, 246.661692
4.203704, 188.948873
4.208333, 123.545613
4.212963, 100.068623
4.217593, 109.260565
4.222222, 119.412632
4.226852, 115.455206
4.231481, 103.839070
4.236111, 95.659382
4.240741, 94.031312
4.245370, 95.025902
4.250000, 94.600476
4.254630, 92.261107
4.259259, 89.725451
4.263889, 88.245961
4.268519, 87.673943
4.273148, 87.255994
4.277778, 86.589780
4.282407, 85.795849
4.287037, 85.136940
4.291667, 84.702478
4.296296, 84.411037
4.300926, 84.168772
4.305556, 83.959339
4.310185, 83.814521
4.314815, 83.750303
4.319444, 83.745192
4.324074, 83.762917
4.328704, 83.780489
4.333333, 83.795933
4.337963, 83.819340
4.342593, 83.862477
4.347222, 83.934745
4.351852, 84.043318
4.356481, 84.193062
4.361111, 84.385186
4.365741, 84.616393
4.370370, 84.879813
4.375000, 85.167222
4.379630, 85.471073
4.384259, 85.785459
4.388889, 86.106010
4.393519, 86.429255
4.398148, 86.751877
4.402778, 87.070097
4.407407, 87.379271
4.412037, 87.673815
4.416667, 87.947468
4.421296, 88.193862
4.425926, 88.407187
4.430556, 88.582785
4.435185, 88.717499
4.439815, 88.809725
4.444444, 88.859213
4.449074, 88.866689
4.453704, 88.833423
4.458333, 88.760852
4.462963, 88.650311
4.467593, 88.502910
4.472222, 88.319538
4.476852, 88.100938
4.481481, 87.847809
4.486111, 87.560883
4.490741, 87.240969
4.495370, 86.888955
4.500000, 86.505785
4.504630, 86.092446
4.509259, 85.649979
4.513889, 85.179511
4.518519, 84.682328
4.523148, 84.159945
4.527778, 83.614171
4.532407, 83.047143
4.537037, 82.461316
4.541667, 81.859415
4.546296, 81.244354
4.550926, 80.619139
4.555556, 79.986772
4.560185, 79.350172
4.564815, 78.712118
4.569444, 78.075214
4.574074, 77.441877
4.578704, 76.814333
4.583333, 76.194624
4.587963, 75.584610
4.592593, 74.985977
4.597222, 74.400242
4.601852, 73.828769
4.606481, 73.272779
4.611111, 72.733382
4.615741, 72.211597
4.620370, 71.708380
4.625000, 71.224642
4.629630, 1129.960973
4.634259, 841.983044
4.638889, 577.320771
4.643519, 289.667775
4.648148, 94.942963
4.652778, 86.037194
4.657407, 145.288682
4.662037, 161.284310
4.666667, 125.120537
4.671296, 84.072277
4.675926, 69.733577
4.680556, 76.198878
4.685185, 83.266136
4.689815, 81.334035
4.694444, 74.509233
4.699074, 69.856501
4.703704, 69.357712
4.708333, 70.508061
4.712963, 70.730419
4.717593, 69.708206
4.722222, 68.533732
4.726852, 68.003152
4.731481, 68.020200
4.736111, 68.103379
4.740741, 67.994713
4.745370, 67.769208
4.750000, 67.592409
4.754630, 67.519474
4.759259, 67.496781
4.763889, 67.462904
4.768519, 67.405941
4.773148, 67.344856
4.777778, 67.288800
4.782407, 67.223337
4.787037, 67.124930
4.791667, 66.978846
4.796296, 66.784096
4.800926, 66.547743
4.805556, 66.278274
4.810185, 65.983010
4.814815, 65.668166
4.819444, 65.338764
4.824074, 64.997743
4.828704, 64.645384
4.833333, 64.279882
4.837963, 63.898736
4.842593, 63.500026
4.847222, 63.083015
4.851852, 62.648073
4.856481, 62.196250
4.861111, 61.728798
4.865741, 61.246746
4.870370, 60.750630
4.875000, 60.240413
4.879630, 59.715628
4.884259, 59.175701
4.888889, 58.620353
4.893519, 58.049943
4.898148, 57.465661
4.902778, 56.869544
4.907407, 56.264327
4.912037, 55.653195
4.916667, 55.039495
4.921296, 54.426501
4.925926, 53.817235
4.930556, 53.214397
4.935185, 52.620360
4.939815, 52.037218
4.944444, 51.466841
4.949074, 50.910918
4.953704, 50.370966
4.958333, 49.848314
4.962963, 49.344076
4.967593, 48.859130
4.972222, 48.394110
4.976852, 47.949430
4.981481, 47.525332
4.986111, 47.121941
4.990741, 46.739333
4.995370, 46.377572
