16.72 0.20 -0.413592
16.88 0.20 -0.414343
17.02 0.20 -0.415094
17.18 0.20 -0.415844
17.32 0.20 -0.416595
17.47 0.20 -0.417346
17.62 0.20 -0.418097
17.77 0.20 -0.418847
17.93 0.20 -0.419598
18.07 0.20 -0.420349
18.22 0.20 -0.421100
18.38 0.20 -0.421850
18.52 0.20 -0.422601
18.68 0.20 -0.423352
18.82 0.20 -0.424102
18.97 0.20 -0.424853
19.12 0.20 -0.425603
19.27 0.20 -0.426354
19.43 0.20 -0.427105
19.57 0.20 -0.427855
19.72 0.20 -0.428606
19.88 0.20 -0.429356
20.02 0.20 -0.430107
20.18 0.20 -0.430858
20.32 0.20 -0.431608
20.47 0.20 -0.432359
20.62 0.20 -0.433109
20.77 0.20 -0.433860
20.93 0.20 -0.434610
21.07 0.20 -0.435361
21.22 0.20 -0.436111
21.38 0.20 -0.436862
21.52 0.20 -0.437612
21.68 0.20 -0.438362
21.82 0.20 -0.439113
21.97 0.20 -0.439863
22.12 0.20 -0.440614
22.27 0.20 -0.441364
22.43 0.20 -0.442115
22.57 0.20 -0.442865
22.72 0.20 -0.443615
22.88 0.20 -0.444366
23.02 0.20 -0.445116
23.18 0.20 -0.445866
23.32 0.20 -0.446617
23.47 0.20 -0.447367
23.62 0.20 -0.448117
23.77 0.20 -0.448868
23.93 0.20 -0.449618
24.07 0.20 -0.450368
24.22 0.20 -0.451119
24.38 0.20 -0.451869
24.52 0.20 -0.452619
24.68 0.20 -0.453370
24.82 0.20 -0.454120
24.97 0.20 -0.454870
25.12 0.20 -0.455620
25.27 0.20 -0.456371
25.43 0.20 -0.457121
25.57 0.20 -0.457871
25.72 0.20 -0.458622
25.88 0.20 -0.459372
26.02 0.20 -0.460122
26.18 0.20 -0.460873
26.32 0.20 -0.461623
26.47 0.20 -0.462373
26.62 0.20 -0.463124
26.77 0.20 -0.463874
26.93 0.20 -0.464625
27.07 0.20 -0.465375
27.22 0.20 -0.466125
27.38 0.20 -0.466876
27.52 0.20 -0.467626
27.68 0.20 -0.468377
27.82 0.20 -0.469127
27.97 0.20 -0.469878
28.12 0.20 -0.470629
28.27 0.20 -0.471379
28.43 0.20 -0.472130
28.57 0.20 -0.472881
28.72 0.20 -0.473632
28.88 0.20 -0.474382
29.02 0.20 -0.475133
29.17 0.20 -0.475884
29.32 0.20 -0.476635
29.47 0.20 -0.477387
29.62 0.20 -0.478138
29.77 0.20 -0.478889
29.92 0.20 -0.479640

0.07 0.28 -0.330281
0.22 0.28 -0.331011
0.38 0.28 -0.331747
0.53 0.28 -0.332489
0.67 0.28 -0.333235
0.82 0.28 -0.333982
0.97 0.28 -0.334731
1.12 0.28 -0.335480
1.27 0.28 -0.336230
1.43 0.28 -0.336980
1.57 0.28 -0.337730
1.72 0.28 -0.338481
1.88 0.28 -0.339231
2.02 0.28 -0.339982
2.17 0.28 -0.340732
2.32 0.28 -0.341483
2.48 0.28 -0.342234
2.62 0.28 -0.342985
2.77 0.28 -0.343736
2.92 0.28 -0.344487
3.07 0.28 -0.345238
3.23 0.28 -0.345989
3.38 0.28 -0.346740
3.52 0.28 -0.347491
3.67 0.28 -0.348242
3.82 0.28 -0.348993
3.97 0.28 -0.349744
4.12 0.28 -0.350495
4.27 0.28 -0.351246
4.42 0.28 -0.351997
4.58 0.28 -0.352749
4.72 0.28 -0.353500
4.88 0.28 -0.354251
5.02 0.28 -0.355002
5.17 0.28 -0.355753
5.33 0.28 -0.356505
5.47 0.28 -0.357256
5.62 0.28 -0.358007
5.77 0.28 -0.358758
5.92 0.28 -0.359510
6.08 0.28 -0.360261
6.22 0.28 -0.361012
6.38 0.28 -0.361764
6.52 0.28 -0.362515
6.67 0.28 -0.363266
6.83 0.28 -0.364018
6.97 0.28 -0.364769
7.12 0.28 -0.365520
7.27 0.28 -0.366271
7.42 0.28 -0.367023
7.57 0.28 -0.367774
7.72 0.28 -0.368525
7.88 0.28 -0.369277
8.03 0.28 -0.370028
8.17 0.28 -0.370779
8.32 0.28 -0.371531
8.47 0.28 -0.372282
8.62 0.28 -0.373033
8.78 0.28 -0.373784
8.92 0.28 -0.374536
9.07 0.28 -0.375287
9.22 0.28 -0.376038
9.38 0.28 -0.376790
9.53 0.28 -0.377541
9.67 0.28 -0.378292
9.82 0.28 -0.379043
9.97 0.28 -0.379795
10.12 0.28 -0.380546
10.28 0.28 -0.381297
10.42 0.28 -0.382048
10.57 0.28 -0.382800
10.72 0.28 -0.383551
10.88 0.28 -0.384302
11.03 0.28 -0.385053
11.17 0.28 -0.385804
11.32 0.28 -0.386556
11.47 0.28 -0.387307
11.62 0.28 -0.388058
11.78 0.28 -0.388809
11.92 0.28 -0.389560
12.07 0.28 -0.390311
12.22 0.28 -0.391063
12.38 0.28 -0.391814
12.53 0.28 -0.392565
12.67 0.28 -0.393316
12.82 0.28 -0.394067
12.97 0.28 -0.394818
13.12 0.28 -0.395569
13.28 0.28 -0.396320
13.42 0.28 -0.397071
13.57 0.28 -0.397822
13.72 0.28 -0.398573
13.88 0.28 -0.399324
14.03 0.28 -0.400075
14.17 0.28 -0.400826
14.32 0.28 -0.401577
14.47 0.28 -0.402328
14.62 0.28 -0.403079
14.77 0.28 -0.403830
14.92 0.28 -0.404581
15.07 0.28 -0.405332
15.22 0.28 -0.406083
15.38 0.28 -0.406834
15.52 0.28 -0.407585
15.67 0.28 -0.408336
15.82 0.28 -0.409087
15.97 0.28 -0.409838
16.12 0.28 -0.410589
16.27 0.28 -0.411339
16.43 0.28 -0.412090
16.57 0.28 -0.412841
16.72 0.28 -0.413592
16.88 0.28 -0.414343
17.02 0.28 -0.415093
17.18 0.28 -0.415844
17.32 0.28 -0.416595
17.47 0.28 -0.417346
17.62 0.28 -0.418097
17.77 0.28 -0.418847
17.93 0.28 -0.419598
18.07 0.28 -0.420349
18.22 0.28 -0.421099
18.38 0.28 -0.421850
18.52 0.28 -0.422601
18.68 0.28 -0.423351
18.82 0.28 -0.424102
18.97 0.28 -0.424853
19.12 0.28 -0.425603
19.27 0.28 -0.426354
19.43 0.28 -0.427105
19.57 0.28 -0.427855
19.72 0.28 -0.428606
19.88 0.28 -0.429356
20.02 0.28 -0.430107
20.18 0.28 -0.430857
20.32 0.28 -0.431608
20.47 0.28 -0.432358
20.62 0.28 -0.433109
20.77 0.28 -0.433860
20.93 0.28 -0.434610
21.07 0.28 -0.435360
21.22 0.28 -0.436111
21.38 0.28 -0.436861
21.52 0.28 -0.437612
21.68 0.28 -0.438362
21.82 0.28 -0.439113
21.97 0.28 -0.439863
22.12 0.28 -0.440614
22.27 0.28 -0.441364
22.43 0.28 -0.442114
22.57 0.28 -0.442865
22.72 0.28 -0.443615
22.88 0.28 -0.444366
23.02 0.28 -0.445116
23.18 0.28 -0.445866
23.32 0.28 -0.446617
23.47 0.28 -0.447367
23.62 0.28 -0.448117
23.77 0.28 -0.448868
23.93 0.28 -0.449618
24.07 0.28 -0.450368
24.22 0.28 -0.451119
24.38 0.28 -0.451869
24.52 0.28 -0.452619
24.68 0.28 -0.453369
24.82 0.28 -0.454120
24.97 0.28 -0.454870
25.12 0.28 -0.455620
25.27 0.28 -0.456371
25.43 0.28 -0.457121
25.57 0.28 -0.457871
25.72 0.28 -0.458622
25.88 0.28 -0.459372
26.02 0.28 -0.460122
26.18 0.28 -0.460873
26.32 0.28 -0.461623
26.47 0.28 -0.462373
26.62 0.28 -0.463124
26.77 0.28 -0.463874
26.93 0.28 -0.464624
27.07 0.28 -0.465375
27.22 0.28 -0.466125
27.38 0.28 -0.466876
27.52 0.28 -0.467626
27.68 0.28 -0.468377
27.82 0.28 -0.469127
27.97 0.28 -0.469878
28.12 0.28 -0.470628
28.27 0.28 -0.471379
28.43 0.28 -0.472130
28.57 0.28 -0.472881
28.72 0.28 -0.473631
28.88 0.28 -0.474382
29.02 0.28 -0.475133
29.17 0.28 -0.475884
29.32 0.28 -0.476635
29.47 0.28 -0.477387
29.62 0.28 -0.478138
29.77 0.28 -0.478889
29.92 0.28 -0.479640

0.07 0.36 -0.330280
0.22 0.36 -0.331013
0.38 0.36 -0.331750
0.53 0.36 -0.332492
0.67 0.36 -0.333237
0.82 0.36 -0.333984
0.97 0.36 -0.334732
1.12 0.36 -0.335481
1.27 0.36 -0.336231
1.43 0.36 -0.336980
1.57 0.36 -0.337731
1.72 0.36 -0.338481
1.88 0.36 -0.339231
2.02 0.36 -0.339982
2.17 0.36 -0.340733
2.32 0.36 -0.341483
2.48 0.36 -0.342234
2.62 0.36 -0.342985
2.77 0.36 -0.343736
2.92 0.36 -0.344487
3.07 0.36 -0.345238
3.23 0.36 -0.345989
3.38 0.36 -0.346740
3.52 0.36 -0.347491
3.67 0.36 -0.348242
3.82 0.36 -0.348993
3.97 0.36 -0.349744
4.12 0.36 -0.350495
4.27 0.36 -0.351246
4.42 0.36 -0.351997
4.58 0.36 -0.352749
4.72 0.36 -0.353500
4.88 0.36 -0.354251
5.02 0.36 -0.355002
5.17 0.36 -0.355753
5.33 0.36 -0.356505
5.47 0.36 -0.357256
5.62 0.36 -0.358007
5.77 0.36 -0.358758
5.92 0.36 -0.359510
6.08 0.36 -0.360261
6.22 0.36 -0.361012
6.38 0.36 -0.361764
6.52 0.36 -0.362515
6.67 0.36 -0.363266
6.83 0.36 -0.364017
6.97 0.36 -0.364769
7.12 0.36 -0.365520
7.27 0.36 -0.366271
7.42 0.36 -0.367023
7.57 0.36 -0.367774
7.72 0.36 -0.368525
7.88 0.36 -0.369277
8.03 0.36 -0.370028
8.17 0.36 -0.370779
8.32 0.36 -0.371531
8.47 0.36 -0.372282
8.62 0.36 -0.373033
8.78 0.36 -0.373784
8.92 0.36 -0.374536
9.07 0.36 -0.375287
9.22 0.36 -0.376038
9.38 0.36 -0.376790
9.53 0.36 -0.377541
9.67 0.36 -0.378292
9.82 0.36 -0.379043
9.97 0.36 -0.379795
10.12 0.36 -0.380546
10.28 0.36 -0.381297
10.42 0.36 -0.382048
10.57 0.36 -0.382799
10.72 0.36 -0.383551
10.88 0.36 -0.384302
11.03 0.36 -0.385053
11.17 0.36 -0.385804
11.32 0.36 -0.386555
11.47 0.36 -0.387307
11.62 0.36 -0.388058
11.78 0.36 -0.388809
11.92 0.36 -0.389560
12.07 0.36 -0.390311
12.22 0.36 -0.391062
12.38 0.36 -0.391814
12.53 0.36 -0.392565
12.67 0.36 -0.393316
12.82 0.36 -0.394067
12.97 0.36 -0.394818
13.12 0.36 -0.395569
13.28 0.36 -0.396320
13.42 0.36 -0.397071
13.57 0.36 -0.397822
13.72 0.36 -0.398573
13.88 0.36 -0.399324
14.03 0.36 -0.400075
14.17 0.36 -0.400826
14.32 0.36 -0.401577
14.47 0.36 -0.402328
14.62 0.36 -0.403079
14.77 0.36 -0.403830
14.92 0.36 -0.404581
15.07 0.36 -0.405332
15.22 0.36 -0.406083
15.38 0.36 -0.406834
15.52 0.36 -0.407585
15.67 0.36 -0.408336
15.82 0.36 -0.409087
15.97 0.36 -0.409838
16.12 0.36 -0.410588
16.27 0.36 -0.411339
16.43 0.36 -0.412090
16.57 0.36 -0.412841
16.72 0.36 -0.413592
16.88 0.36 -0.414343
17.02 0.36 -0.415093
17.18 0.36 -0.415844
17.32 0.36 -0.416595
17.47 0.36 -0.417346
17.62 0.36 -0.418096
17.77 0.36 -0.418847
17.93 0.36 -0.419598
18.07 0.36 -0.420349
18.22 0.36 -0.421099
18.38 0.36 -0.421850
18.52 0.36 -0.422601
18.68 0.36 -0.423351
18.82 0.36 -0.424102
18.97 0.36 -0.424853
19.12 0.36 -0.425603
19.27 0.36 -0.426354
19.43 0.36 -0.427104
19.57 0.36 -0.427855
19.72 0.36 -0.428606
19.88 0.36 -0.429356
20.02 0.36 -0.430107
20.18 0.36 -0.430857
20.32 0.36 -0.431608
20.47 0.36 -0.432358
20.62 0.36 -0.433109
20.77 0.36 -0.433859
20.93 0.36 -0.434610
21.07 0.36 -0.435360
21.22 0.36 -0.436111
21.38 0.36 -0.436861
21.52 0.36 -0.437612
21.68 0.36 -0.438362
21.82 0.36 -0.439113
21.97 0.36 -0.439863
22.12 0.36 -0.440613
22.27 0.36 -0.441364
22.43 0.36 -0.442114
22.57 0.36 -0.442865
22.72 0.36 -0.443615
22.88 0.36 -0.444365
23.02 0.36 -0.445116
23.18 0.36 -0.445866
23.32 0.36 -0.446616
23.47 0.36 -0.447367
23.62 0.36 -0.448117
23.77 0.36 -0.448867
23.93 0.36 -0.449618
24.07 0.36 -0.450368
24.22 0.36 -0.451118
24.38 0.36 -0.451869
24.52 0.36 -0.452619
24.68 0.36 -0.453369
24.82 0.36 -0.454120
24.97 0.36 -0.454870
25.12 0.36 -0.455620
25.27 0.36 -0.456370
25.43 0.36 -0.457121
25.57 0.36 -0.457871
25.72 0.36 -0.458621
25.88 0.36 -0.459372
26.02 0.36 -0.460122
26.18 0.36 -0.460872
26.32 0.36 -0.461623
26.47 0.36 -0.462373
26.62 0.36 -0.463123
26.77 0.36 -0.463874
26.93 0.36 -0.464624
27.07 0.36 -0.465375
27.22 0.36 -0.466125
27.38 0.36 -0.466876
27.52 0.36 -0.467626
27.68 0.36 -0.468377
27.82 0.36 -0.469127
27.97 0.36 -0.469878
28.12 0.36 -0.470628
28.27 0.36 -0.471379
28.43 0.36 -0.472130
28.57 0.36 -0.472880
28.72 0.36 -0.473631
28.88 0.36 -0.474382
29.02 0.36 -0.475133
29.17 0.36 -0.475884
29.32 0.36 -0.476635
29.47 0.36 -0.477386
29.62 0.36 -0.478138
29.77 0.36 -0.478889
